#File	PNG-Size	WebP-Size	WebP-DSSIM	JPEG-Size	JPEG-DSSIM	JPEG-Quality
icons/x6d1jGe0FOLwT86uIFOM_KTBAHJ1stb_SIeYQceOVIWSb0FSlrB7fv1CKpTXRipfjw.png	20191	2706	0.046	5593	0.0429	90
icons/_cWnNW4kGkZco5Xe8TxjrC6KEu-R4aCRJY8sa6YVM-NHaiA4qip7piKwQTb3m7THjEnQ.png	22367	6246	0.1568	7915	0.1503	82
icons/JTUG2gts2lyy_wQPiznDDx0Mj0IL4LpA_3yV8gZASwM3qA9H3s03Yt46QfmM7T8PqA.png	27112	3146	0.1696	5360	0.1624	85
icons/OFAy4aoJ_828gsFcaviuVXNZxfX1jXFNLCXffl4inuDK-stwNFX05cY0vokwdpaa5j9q.png	19553	3648	0.1214	5868	0.1191	90
icons/NMnDvwnTIV4WMz6lzzlGP7L1qepVh61IJ74npTbqOYh5WStHVyv81zW59s5ev7q04Z8.png	32639	5164	0.1943	8023	0.202	85
icons/fo0BLJdJ7gNoHjwigu4IH3YncRWcJAcY4G7bfg7z1iL-kReOmvuGfeVCHd_wx5yHCpO5.png	33403	5106	0.2541	8495	0.2521	87
icons/YchzWYeMWz1SI4Hkl5hygpWtgZd8qaQLR5To2rxV0Bdy_uMAwfo-pCILM93-Jz0_U7x7.png	25624	3518	0.1482	5966	0.1461	87
icons/v7XQCPWFJ8kaKqMfbQqkk4RiAFob_5yUg5rdQ_6jCMXKA0KEYJwt77humT4kco2yh08.png	3891	966	0.0231	2024	0.0143	90
icons/5KWf0jizHkry-1qZKFMG_ElLDgHBEo6QPHFy9nsZVfjimw5Qg7EY3zvYFVWWTKXBITk.png	12800	3002	0.0685	6585	0.0646	90
icons/BkrrgMElBMWtI-oI_uGYXhfU0vgb5cjUH8rx8uWjYPIT-nXV-crhnFfi-Bi0fqD2xo7w.png	25513	3518	0.1187	7175	0.1185	90
icons/W4xccDA26lm0yEq5X66qAhVIQeiV0Z0HNiex7hRBuI1Qkqvms8FHYRWYs08qWUB80-8.png	16088	1324	0.0655	3021	0.0679	85
icons/n144_VzcMpHvAjhyL6qISXANbgoUpZNLBTKoi3IKz_ytAM0_HBq8EeNFFhWZSUep3yg.png	7822	2092	0.0502	4744	0.054	90
icons/lIB4V7bjMx4rAMxHW4Qz6SVI5C4_AuYfPJEmQ9bFBjGLfmhJ4zEFgaxNgsNwViY9DII9.png	30423	4964	0.1918	8410	0.1943	88
icons/GUdU1p90mg1JgM0Pjcz41nWD8PoS34CprcYa-K2Oz9h_F71R-uVeY1IjkhzQsuzoNeA.png	31360	4492	0.0804	8451	0.0704	90
icons/OZ-NgX1FkPNC1sJsqUw2WkEThj3KtjMsCqmKGZafmdWTiGiUYEk2SNgPf6UZIVs6gLy7.png	9916	1562	0.0386	3842	0.0423	90
icons/KmEELvVOwIEMcO8lHwXoBodcO2zMyJT5tYlQJ1rAxxf2TZh255rf0z7w-HeZt36agWU.png	28182	4232	0.2058	7328	0.2156	87
icons/4FthKOdMCmKRvUTeUH5aUDdmEiCULNxcliY2Ixxxmmhd2Cow52zCJ7MSKtKC2W-Csg.png	25433	2658	0.1276	5015	0.1318	85
icons/HT9tf1D04DBZCCYhGWRQcdyzsEnRthvNyEv6VXeU8P6T6AFr6XaQrqGEzvNSt50qqw.png	10971	4024	0.0951	10732	0.1007	95
icons/wLQQDx-Avs5FMsOSMEoakGS62pepxs2JjFVZ4Njqq8CU8hRJo91pg-qQ1fZ__zA_fw.png	17479	5272	0.017	5200	0.0199	95
icons/3bBvDaBvqcu3Ur2IjtFuDcUEi09hPDc7yTffJJnUxXD3Rn_jNAbPm_gEkdnLsHyB1M3M.png	28812	2774	0.081	4630	0.0743	82
icons/R-Q_QpbwKEZn25wQvqVIz0dWhsnKXqe3jugxSbVWlnHtSt3uL6QJ7g5whr04icSlKek.png	23916	2630	0.2542	4720	0.2495	87
icons/WnckVSar5FmCW_W-Ariql0U_yzov1yKXlsPnWNSplpyId2hfdC84Fnl48ECU0ZTWIrU.png	24180	3402	0.1668	6247	0.1761	85
icons/_eK6uTP2S0OZRRmh5irEdzaWCETTFAEFLrtaYRL2LjcunF9ebZZOyuToVfmLiaB2xds.png	30113	3720	0.1944	6021	0.2003	85
icons/kriMqSNmKDUsfmyx6yBk4esvjlm7LgauRDpNWW-RofyOyBQQp_cg59x4DwIK_pXSXB7X.png	18449	2502	0.0571	4397	0.0601	90
icons/9IPvrNuYAclc2n4KjNE78Uy1kauSKWTFJ_9E8fJp626uFUE__lVpiObLMNfVqQqQnk5r.png	11472	2434	0.1237	5704	0.1317	90
icons/s4VfDPWGHH69kMQi8_94ovhRYx0Q40j3MTCMs9phptzjVxVaxjePPv_eHRnbq08t5zg.png	22740	3946	0.0869	6897	0.0884	87
icons/wztklDNBaS6Wh-7xuHUPbkrigN7WoaV3O2CKl7u10AwcI4gEGLjd_Vz62cz7FHUzop4.png	10054	2122	0.0421	3815	0.0382	90
icons/QG-DtWuS2jJLu4Xei69EaiDtCkXkguynfzN-M0BxhyAbFo5yA6EYyeGfzXSU_OgI4j4.png	6612	3410	0.0269	8814	0.0372	99
icons/OcPQuBOOkUr9f0kxcbgceVCJbyQBs5_jqOSZ_mTzIBUeMdoIT1IcLz0UeLX0oeUmgA.png	21442	5070	0.0719	9680	0.0697	95
icons/jS4e16-GP_PjlYENRAXpw8ZKxxFcGkDMPyD5AVRSEPrfpoRVeMEildIa3OgKtyZx8_88.png	13001	1630	0.096	3628	0.1022	87
icons/navXmOndLy0wJfuzGBtTTHuH921BDM0-4VlRHFghVhXp_yvPDF_UUDCpkwv69zmx_uI.png	11795	3294	0.0551	4795	0.055	90
icons/buelk_9D8tW2xEAw609GLR_LclGPxdZBZOn-8SJTmlcULOSIFlLfw69m5uZhHqDvDcU.png	26664	2488	0.1154	4905	0.1172	85
icons/Rz5py2hpOMB8WhwEjAs-taIwU3jF7liCqKjErmpXlSvfyGOk6-Jcn6K5hb-m6JVI7SU.png	4080	468	0.1218	926	0.1139	81
icons/G5orwgLV8zB9h5s1ecwjcWUET56EZ0z8ireytu68N6R9BX9i_qB-BpyP4kui5S4Ha-s.png	30076	3140	0.2023	6983	0.2116	88
icons/k7RPgoAr-o9zeS6HAeiNjGAu_i72_kvOtdVV3dwTV5N6eha7aNTiZ-ZSQkde_BXK20E.png	30010	5846	0.0738	8958	0.0718	90
icons/FuegMkVzaIWQIn3kqFCGuEOxB0AsILZiqTsNVOz9sLe98cFnDlYLagX2eC_ErzpgAx8.png	16449	3230	0.0521	6031	0.0507	90
icons/-ZPEhkXSqTcWK2JwXG2ts-krTNQueALEPhj2q_cwHllPFqFa0n1pnkSlJpIRQc5D_24.png	36896	6384	0.3548	9842	0.3592	87
icons/gPijtCog4wsLjrDH0cTsf7RZqmPM4NbBwK3JLOJZ1rGZ-MnVuaB1gAgIfBUBAPaYOVts.png	14936	2512	0.0938	5390	0.0983	90
icons/JEzbm9GcQQa0Jq7nBAcGsvqkjaNhf-cM9BPtOvxpVH3gEB8YDJ_QLGGo5c4ZqSkpA7E.png	30668	4648	0.29	8353	0.2951	88
icons/C0r96oOlc9Vef8OmlGF3Cq4sFZ6EIx2HiH8kzDCAaxPY6G7GDSyRp_3EFLlV-LwVeo4.png	37215	5016	0.7549	6894	0.7582	83
icons/SbeneBtKGUbHhrEWJvRcuSeSzSn6DMo3VelS1Npo0g2ug-Vy6lFAzXPS_9K6d64S1MU.png	27587	2550	0.0827	4856	0.0867	85
icons/IrFI4QNRsPPyW5trLPULCQ-_jf7zklUqW38_4LbVby4W9Am1Dh01ZbD2MkTFrxmLQ2c.png	12588	2518	0.0993	10561	0.1088	99
icons/fr9f1B9jZ6RWJ0EyvMmJ5s3hhkrneoOov9HHoV8jPWNQmLU_1IbiBYFSvC6BGGerfA.png	11961	2086	0.0565	4885	0.0563	90
icons/G6fdm-uM59Yo3AitgtdAS9w-O0dwbVrDvo4wFz1DTtiRaJysFzRYk1HzJnd-M8F-GiCU.png	13789	2542	0.0444	3336	0.0384	90
icons/CZ9Vbd7ZlDmzLO2mUuh63uaO5BDCjwzHiMWNjvSLidat8Hy3HXufjeT50JigN1Sxc0A.png	7127	2026	0.0376	6046	0.0422	95
icons/VtLCv48YzKCObwd-zHC9BqKpdkd0GnYJLXr0IDSaoHdkgfz8PYfnXHjOwDgg0EBWfpk.png	18877	1834	0.0196	2807	0.0107	85
icons/tsK3CCCUmd5cTw_IrQspiOKmFv-kcGhHJDoknr3MZkN9yaPXYGkEyEl4KghlxasEwA.png	21809	4318	0.1235	7505	0.1256	85
icons/tjAMrHqjpINWFa3XzQv_2aBMcG-Huhw-B0mOL7i5_y53cCOTI45yezjxSZkMM2BwiOw.png	14085	2770	0.0576	5707	0.0624	90
icons/0KwEQL_PntXaH7W7CqnSUKAUkxenB50dZl_Pbr2iJCuNz7MXwLwIBOdOeqDLCZbndD4.png	8740	1758	0.082	3657	0.0863	90
icons/F1bWIIljNWxGMPdhN__PUqvbjOHoV4BO6h1eXnR-EDAoDByMvTdjvMdN4s1DWinK1w.png	10493	3402	0.0262	3346	0.027	90
icons/PuJlYAwKj979d0AzwatzeCshANmXXEMEL1d3_qL7EXWdUPEQl5o3_gPnXRboQXUmXQ.png	9618	1922	0.0597	6506	0.051	95
icons/3jWSoOJTSBSSxx-ZaXgLiT01IaZNm522h834A_Gme4fa2tsphmpYH7t5YJHaIW59-pjp.png	11124	2560	0.0865	5798	0.0802	90
icons/u7tTDonlsQMkr4BoOLJCcbz7MZkzGbEhERJJVuNh9HbNhSTqUvJJ0VTdjZLPtS5D7IA.png	19841	1944	0.0675	3837	0.0704	85
icons/Dw1skX7pjhPfNLh_9IQZ9RDx6uXUrn5_moFD8uuUTiW0A-AR9w1y5cJ6XEtfBk_xMQE.png	2200	742	0.116	1289	0.1143	90
icons/dGSlbPM-HyN-QtEj0WrI1uVyBuuIokpn2FLh4bZOCxcRmwjO4Fe-jO5GHYH_GG_nTvyq.png	29578	3260	0.0801	5109	0.0841	85
icons/4ZWpG62cW7dCwK-CXpudgctP7exvOA_7w6VZwNleuHbWGU0OL2cPr6qr_PWDiGTlIw.png	26231	4040	0.192	7806	0.1956	88
icons/gxtObzw0Nxo2kj75vakJmXmgZ_HO7qwH-lu0A-3THt2Crnquz0rDb8aUn7JpcamOU1E2.png	22069	6328	0.041	4079	0.0396	90
icons/URzrzPFyw4MZkVoceDV8RGlLm2xuiXswr5s4iJWB-_KIhlCjkEgrK5u8uuOeH-_1xbM.png	24654	2884	0.1226	5307	0.1312	85
icons/eo51rEvb4zejbQc6OL4fi1ep_4ngzbRNUtoPyWV2xlhUdb-Byd5I7Ax7mfshmr6SI_E.png	4878	1722	0.0171	1083	0.0176	90
icons/GMigBF48JPViKg_eSteqIyxqC0IIVUu3pogLh4PDrZHDCEbDxLVj1V0mauFvFr0QlAI.png	10576	1250	0.047	2915	0.0506	90
icons/WGK9Lya1ya4WGu9AyJmrcAoCtoSPwfE3Fh6kMHPAHhFqLonaOdS0m-7eY1N69-ZwPvw.png	8145	1544	0.064	5826	0.0686	95
icons/TgcgjZOwUa9gpgTVnI5XPcb9Hc6PE1ttV_0RNtKqYprbkplmWnd69q5jd4I7fRcpNs--.png	1682	746	0.0725	1594	0.0726	90
icons/FTrWB1QPOwETiySrcjejoJsv_f-vdlFTzWwS4lV7-54aQVwx6oGnSWmzMcxY63blZUg.png	25295	3778	0.0927	7115	0.0842	90
icons/gjW5taGd1NgGcsoNTcxoyxNU8lVux88_uuS5YvZqpWrVPfnrDmZGRefcIsdm4IJ8iY4.png	37237	7120	0.2681	9171	0.2726	88
icons/5fyZwoX0avAX6C0UXB0TTrgNbRVo485UscI7mtVqSEFC8VHdacYogIYKycV2i67Ne9Nk.png	5113	1216	0.0386	3689	0.0408	90
icons/uykRqTpZOqdRAuNZagAunPSfed2m9edgnz0G2xXNeeB6LM2PJQbreaGHtc0KD_ZSzw.png	18841	3330	0.0508	5033	0.0473	90
icons/7Iw_11BFAglMA5L6NuoPBJJHBx-jxo7kHwi00euhXHbgdsVwAwdQJN9pT3WlnGia_6I.png	7913	1960	0.0391	3370	0.0363	90
icons/nJ7pp0nJS84yVfJ0yyo3eD6DL2eII8dW4EZIADU932M32CG5hjixUy4DGT5V8x3UFl5z.png	28806	3498	0.1391	8325	0.1419	92
icons/E2S3aPa6ThXkvG7SL7EqZnSLynjKNxwJ8m2jzPMf-V5e8ABuhPVoWP3RwFnHi_J-ww.png	20473	2050	0.0984	3809	0.095	85
icons/XGi_BiqUtUnaorHZjY83h55kYwKMml9Jp4MDOyX9BC9VIjB6nUYpu1IIumwWEykPQg.png	12597	1900	0.1101	6172	0.1055	95
icons/nEauArxr02cBuuh3fswocZ7Z1yevEJUX3QNvjlAOGFL_8u3gpcUcji6jsdFY5DsJZ-I.png	745	356	0.0321	2061	0.0263	90
icons/ZZvKnMQu1tRUfZ99AY0xHusiPoqwW5kvAKE8tfxd278RVPEp3fgejSO-GGkU6cSy0o4.png	23418	2412	0.0988	3802	0.089	85
icons/H9yf5HpBehbYn7koQyYhqT1f8P5U6TYVCepL4j-TvY_ivQN9IX0ML7s4RC4GVZytxw.png	14227	6494	0.0166	7032	0.0268	99
icons/bSeygpsYw70ekxSJkp-xmYKBKpdtsmYa_EUHmBBPUFVooTEghjeMKF-UoHyJ1v9BSKQ.png	25589	2640	0.0733	5093	0.0735	90
icons/L-jEconrtgo28Y8H38GQuBopEtkzA25XEiUG30q2JRnLj2b6j67lDplXgFzwIcF5aQc.png	4662	1468	0.0558	3842	0.0596	90
icons/wB_wLzjdh9W48ejz6GY_d3xFgfrFV9QyDAnGI5yDnIa09N1zm-RKmq2oyFpwyJJyQV4.png	15832	2154	0.0606	5441	0.0552	90
icons/NDs0rcZ317V-LvK3RPoHdEC7NKSbfuGo_uZjm-0trWwYEvWh7ZrtaldJkM2C_r1k0g.png	2200	742	0.116	1289	0.1143	90
icons/CO4y0HCfpra8Ji3CtiYTqLRUTyjeRPH8eXBTNkBW02LU3CHunmHLKQyyyvcYg6JOoA.png	11291	1674	0.0508	3653	0.0552	85
icons/hqwtOxs3b1gFAi002CvvMbwbfmfVeB4g9Yx8HBdPW92nSfktKUbl14LrfxxVZFaXzQ.png	10629	1796	0.0796	4526	0.0885	90
icons/smBzwM5Gkk3SdWckcDsKJ9majSFJvejN8Tss2TSW8J2O28ZFDwvAKYA4iZTVR7Yhz8VF.png	21264	2796	0.08	6435	0.0799	90
icons/YPPfOGl39qJkOuCoemIyvSpJjmZWJ1QlQVpG5TxR32OOWmM2fj9XdEbzKQuwAcbWhOs.png	12673	4848	0.0648	7471	0.0677	95
